LookupString,Latitude,Longitude,GeoName
"Oaxaca, San Juan Mixtepec, Mexico",17.3180707,-97.8666393,"Calle Oaxaca, Canamá, San Juan Mixtepec -Dto. 08-, San Juan Mixtepec, Oaxaca, México"
"Aguascalientes, Santa Maria, Guatemala",0,0,
"Jalisco, Mascola, Mexico",0,0,
"San Marcos, San Antonio Sacatepéquez, Guatemala",0,0,
"Huehuetenango, San Ildefonso Ixtahuacán, Guatemala",0,0,
"Baja Verapaz, San Miguel Chicaj, Guatemala",0,0,
"Chimaltenango, Santo Domingo Xenacoj, Guatemala",0,0,
"Chimaltenango, San Juan Comalapa, Guatemala",14.7409357,-90.886279,"Buses a Zaragoza-Guatemala, 4ta calle Chi Poyon, San Juan Comalapa, Chimaltenango, Guatemala"
"Chimaltenango, Tecpán, Guatemala",14.7611382,-90.9917266,"Area Verde Parque Municipal de Tecpan Guatemala, Chimaltenango, KM. 88, Tecpán, Chimaltenango, Guatemala"
"Suchitepéquez, San Bernardina Suchitepéquez, Guatemala",0,0,
"Department Guatemala, San José Nacahuil, Guatemala",0,0,
"Jalapa, San Luis Jilotepeque, Guatemala",0,0,
"Huehuetenango, Todos Santos, Guatemala",15.637584,-91.4715066,"Huehuetenango, Todos Santos Cuchumatán, Huehuetenango, Guatemala"
"Quetzaltenango, Chiquirichapa, Guatemala",14.83861685,-91.6199897333234,"Concepción Chiquirichapa, Quetzaltenango, Guatemala"
"San Blas, Tupeli Island, Panama",0,0,
"Chiapas, Bochil, Mexico",16.9955388,-92.8935374,"Bochil, Chiapas, México"
"Oaxaca, Yalalag, Chamula, Mexico",0,0,
"Chihuahua, Northern Chihuahua, Mata Ortiz Area, Mexico",0,0,
"Popocatapetl, Mexico",0,0,
"Santa Lucia, Mexico",23.7733343,-99.917754,"Santa Lucia, Doctor Arroyo, Nuevo León, México"
"Eastern Cuba, Cape Maysi, Cueva De Ponce, Cuba",0,0,
"Sardinal, Costa Rica",10.1173153,-84.825728,"Sardinal, Cantón Puntarenas, Provincia Puntarenas, 60114, Costa Rica"
"Rio Bec, Mexico",18.37927575,-89.35847853529741,"Río Bec, Calakmul, Campeche, México"
"Jalisco, Puerta Vallarta, Banderai Bay, Mexico",0,0,
"Chiccomcuac, Mexico",0,0,
"Guerrero, Tepecoacuilo, Mexico",0,0,
"Zacatecas, Tenayuca, Pyramid Of Santa Cecilia, Mexico",0,0,
"Chiapas, El Mirador, Mexico",18.807412,-97.1941285,"Chiapas, Fernando López Arias, Camerino Z. Mendoza, Veracruz de Ignacio de la Llave, 94740, México"
"Vera Cruz, Jalapa, Mepas De Agapito, Mexico",0,0,
"Vera Cruz, Jalapa, La Canada Cerro Gardo, Mexico",0,0,
"Vera Cruz, Jalapa, Oceoloapan, Mexico",0,0,
"Tampico-Panuco Region, Tamuin Vieso, Mexico",0,0,
"Tampico-Panuco Region, Choyal, Mexico",0,0,
"Tampico-Panuco Region, El Terrero, Mexico",0,0,
"Tampico-Panuco Region, Tamuin Du Solier, Mexico",0,0,
"Tampico-Panuco Region, Rebanado, West Tamuin, Mexico",0,0,
"Tampico-Panuco Region, Tres Filos, Mexico",0,0,
"Tampico-Panuco Region, Tantoc, Mexico",0,0,
"Tampico-Panuco Region, Aserra Dero, Mexico",0,0,
"Tampico-Panuco Region, Alto Del Ojite, Mexico",0,0,
"Tampico-Panuco Region, Tanchicon, Mexico",0,0,
"Tampico-Panuco Region, Hacienda Paija, Mexico",0,0,
"Tampico-Panuco Region, Chinton, Mexico",0,0,
"Tampico-Panuco Region, Tamante, Mexico",0,0,
"Tampico-Panuco Region, Tampacas, Mexico",0,0,
"Tampico-Panuco Region, Hacienda De Quiebo, Mexico",0,0,
"Tampico-Panuco Region, Cerro De Topila, Mexico",0,0,
"Tampico-Panuco Region, Veracruz, Chila, Mexico",0,0,
"Veracruz, Panuco, Vera Cruz, Quiedo, Mexico",0,0,
"Between Panuco And Tuxpan, Altotonga, Santa Cruz, Mexico",0,0,
"Between Panuco And Tuxpan, Xiuhtetelco, Mexico",0,0,
"Between Panuco And Tuxpan, Tlapacoya, Mexico",0,0,
"Between Panuco And Tuxpan, Road From Tahuatlan To Castillo, Mexico",0,0,
"Between Panuco And Tuxpan, Amatlan, Mexico",0,0,
"Between Panuco And Tuxpan, Amatlan, Moneque, Mexico",0,0,
"Between Panuco And Tuxpan, El Peñon, Mexico",0,0,
"Between Panuco And Tuxpan, Ozuluama, Mexico",0,0,
"Between Panuco And Tuxpan, La Constancia, Mexico",0,0,
"Between Panuco And Tuxpan, Naranjo, Mexico",0,0,
"Between Panuco And Tuxpan, Cuchillo Larjo, Mexico",0,0,
"Chanicaco, Mexico",0,0,
"Between Panuco And Tuxpan, Huachinanjo, Mexico",0,0,
"Oaxaca, Monte Alban Area, Mexico",0,0,
"Oaxaca, Ciénega Juchitan, Mexico",0,0,
"Oaxaca, Comitancillo, Mexico",16.490278,-95.159722,"San Pedro Comitancillo, Oaxaca, México"
"Oaxaca, Chiapa De Corzo, Mexico",0,0,
"Oaxaca, Cerro Tortuga, Mexico",0,0,
"Oaxaca, La Venta, Mexico",18.9959717,-98.2086933,"Oaxaca, Universidades 3a Sección, Santa Clara la Venta, Puebla, Municipio de Puebla, Puebla, 72580, México"
"Oaxaca, Iglesia Vieja, Mexico",0,0,
"Oaxaca, Bellote, Mexico",0,0,
"Oaxaca, Mogone, Mexico",16.994722,-95.036667,"Estación Mogoñé, San Juan Guichicovi, Oaxaca, México"
"Oaxaca, Los Horcones, Mexico",15.836111,-96.576667,"Los Horcones, Candelaria Loxicha, Oaxaca, México"
"Oaxaca, Huazontlan Del Rio, Mexico",0,0,
"Oaxaca, Pijijiapan, Mexico",0,0,
"Oaxaca, Rancho Leon, Mexico",0,0,
"Oaxaca, Pijijiapan - El Carmen, Mexico",0,0,
"Oaxaca, Rio Patos, La Panela, Mexico",0,0,
"Oaxaca, Monteverde, Mexico",17.664722,-97.399722,"Monteverde, Villa Tejúpam de la Unión, Oaxaca, México"
"San Isidro, Mexico",21.3589991,-97.9919329,"San Isidro, Chontla, Veracruz de Ignacio de la Llave, México"
"Oaxaca, Punta Sueno, Mexico",0,0,
"Oaxaca, San Cristobal, Ixhuatan, Mexico",0,0,
"Oaxaca, Union Hidalgo, Chicapa De Castro, Mexico",16.436111,-94.822222,"Chicapa de Castro, Heroica Ciudad de Juchitán de Zaragoza, Oaxaca, 70150, México"
"Chiapas, Palenque On Road To Ocozingo, Mexico",0,0,
"Oaxaca, Las Piedritas, Mexico",0,0,
"Sonora, Huatabampo, Santa Cruz, Mexico",26.8176632,-109.6081921,"Sonora, Los Patos, La Unión, Huatabampo, Sonora, 85994, México"
"Villa Juarez, Huachinanjo, Mexico",0,0,
"Tres Zapotes, Ranchito, Mexico",0,0,
"Jalisco, San Pedro Tlaquepeque, Mexico",0,0,
"Puerto Rico, El Yunque, United States",0,0,
"Puerto Rico, United States",18.22141715,-66.4132818505648,"Puerto Rico, Orocovis, Puerto Rico, United States of America"
"Oaxaca, Distrito De Miahuatlan, San Jose Lachiguiri, Cerro Del Cantero, Mexico",0,0,
"Guerrero, Coastal Guerrero, Mexico",0,0,
