Id,Acquisition Year,Acquisition Type,Latitude,Longitude,Country,Locale
30 /10329 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 F,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 G,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 H,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 I,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 J,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 K,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 L,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 M,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 N,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 O,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 P,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 Q,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 R,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 S,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 T,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 U,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 V,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 W,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 X,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 Y,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10329 Z,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A01,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A02,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A03,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A04,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A05,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A06,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A07,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A08,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A09,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A10,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A11,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A12,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A13,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A14,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A15,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A16,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A17,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A18,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A19,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A20,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A21,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A22,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A23,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A24,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A25,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A26,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A27,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A28,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 A29,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 C,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 F,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 G,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 H,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 I,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 J,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 K,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 L,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 M,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 N,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 O,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 P,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 Q,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 R,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 S,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 T,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 U,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 V,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 W,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 X,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 Y,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10330 Z,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A01,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A02,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A03,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A04,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A05,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 A06,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 C,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 F,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 G,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 H,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 I,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 J,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 K,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 L,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 M,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 N,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 O,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 P,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 Q,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 R,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 S,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 T,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 U,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 V,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 W,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 X,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 Y,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10331 Z,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10332,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10333,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10334,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10335,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10336,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10337,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10338,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10339,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 C,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 F,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 G,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 H,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 I,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 J,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 K,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 L,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10340 M,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10341,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10342,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10343,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10344,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10346,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10347,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10348,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10349,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10350,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10351,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10352,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10353,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10354,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10355,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10356,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10357,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10358,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10359,1901,Purchase,23.634501,-102.552784,Mexico,Puebla State
30 /10360,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10361,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10362,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10363,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10364,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10365,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10366,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10367,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10368,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10369,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10370,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10371,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10373,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10374,1901,Purchase,23.634501,-102.552784,Mexico,Guerrero
30 /10375,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10376,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10377,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10378,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10379,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10380,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10381 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10381 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10381 C,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10381 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10381 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10382,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10383,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10384,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10385,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10386,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10387,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10388,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10389,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10390,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10391,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10392,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10393,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10394,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10395,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10398,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10399,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10400,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10401,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10402,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10403,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10404,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10405,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10406,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10407,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10408,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10409,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10410,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10411,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10412,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10413,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10414,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10415,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 C,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 D,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 E,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 F,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 G,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 H,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 I,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 J,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 K,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 L,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 M,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 N,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10416 O,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10417,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10418,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10419,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10420,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10421,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10422,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10423,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10424,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10425,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10426,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10427,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10428,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10429,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10430,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10431,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10432,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10433,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10434,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10435,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10436,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10437,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10438,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10439,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10440,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10441,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10442,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10443,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10444,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10445,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10446,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10448,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10449,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10450,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10451,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10452,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10453,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10454,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10455,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10456,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10457,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10458,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10459,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10460,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10461,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10462,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10464,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10465,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10466,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10467,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10468,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10469,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10470,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10471,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10472,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10473,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10474,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10475,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10476,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10477,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10478,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10479,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10480,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10481,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10482,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10483,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10484,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10485,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10487,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10488,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10489,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10490,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10491 A,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10491 B,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10492,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10493,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10494,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10501,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10502,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10505,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10506,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10507,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10508,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10511,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10512,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10513,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10514,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10520,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10521,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10522,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10523,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10524,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10525,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10526,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10527,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10528,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10529,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10530,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10531,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10532,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10533,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10534,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10535,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10536,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10537,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10538,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10539,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10540,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10541,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10542,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10543,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10544,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10545,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10546,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10547,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10548,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10549,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10550,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10551,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10552,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10553,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10554,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10555,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10556,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10557,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10558,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10559,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10560,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10561,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10562,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10563,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10564,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10565,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10566,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10567,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10568,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10569,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10570,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10571,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10572,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10573,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10574,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10575,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10576,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10577,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10578,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10579,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10580,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10581,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10582,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10583,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10584,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10585,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10586,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10587,1901,Purchase,23.634501,-102.552784,Mexico,
30 /10588,1900,,23.634501,-102.552784,Mexico,"Oaxaca, Mitla"
30 /10589,1900,,23.634501,-102.552784,Mexico,"Oaxaca, Mitla"
30 /10590,1900,,23.634501,-102.552784,Mexico,"Oaxaca, Mitla"
30 /10591,1900,,23.634501,-102.552784,Mexico,"Oaxaca, Mitla"
30 /10592,1900,,23.634501,-102.552784,Mexico,"Oaxaca, Mitla"
